file,directory,document_index,rule_index,rule_id,logical_group,logical_class,operators,B1_no_metavariable,B2_metavariable_binding,B3_repeated_metavariable,B3_5_redundant_metavariable,B4_metavariable_regex,B5_metavariable_pattern,B6_metavariable_comparison_or_type,metavars,repeated_metavars,binding_scopes_json,pattern_count,has_no_metavar,has_plain_metavar,has_unnamed_ellipsis,has_ellipsis_metavar,has_deep_expression,has_no_pattern_fields,shape_groups,shape_labels
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__code-execution.yaml,0xBugatti-SEMGREP10K,0,14,Uncontrolled-Format-String,A4,Negation / Filtering,"author,category,confidence,cwe,id,languages,message,metadata,owasp,pattern,pattern-either,pattern-not,patterns,references,severity,technology,vulnerability_class",False,True,True,False,False,False,False,"$BUF,$ERRNO,$EXITCODE,$FD,$FMT,$FUNC,$PRIORITY,$PTR,$SIZE,$STREAM,$_",$_,"[{""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$_"": 7}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$PTR"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$PTR"": 1, ""$_"": 10}, {""$FD"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$FD"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$STREAM"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$PRIORITY"": 1, ""$_"": 10}, {""$FMT"": 1, ""$FUNC"": 1, ""$PRIORITY"": 1, ""$_"": 10}, {""$EXITCODE"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$EXITCODE"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$EXITCODE"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$EXITCODE"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$ERRNO"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$ERRNO"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 10}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$SIZE"": 1, ""$_"": 12}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$SIZE"": 1, ""$_"": 12}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$SIZE"": 1, ""$_"": 12}, {""$BUF"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$SIZE"": 1, ""$_"": 12}, {""$ERRNO"": 1, ""$EXITCODE"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 12}, {""$ERRNO"": 1, ""$EXITCODE"": 1, ""$FMT"": 1, ""$FUNC"": 1, ""$_"": 12}]",72,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__code-execution.yaml,0xBugatti-SEMGREP10K,0,15,Use-After-Free,A4,Negation / Filtering,"author,category,confidence,cwe,id,languages,message,metadata,metavariable,metavariable-pattern,pattern,pattern-either,pattern-not,patterns,references,severity,vulnerability_class",False,True,True,False,False,True,False,"$FIELD,$FUNC,$IDX,$NEW,$PTR","$FIELD,$FUNC,$IDX,$PTR","[{""$FIELD"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$FIELD"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$IDX"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$NEW"": 1, ""$PTR"": 5}, {""$NEW"": 1, ""$PTR"": 5}, {""$NEW"": 1, ""$PTR"": 5}, {""$FUNC"": 3, ""$NEW"": 1, ""$PTR"": 5}, {""$FIELD"": 2, ""$FUNC"": 3, ""$NEW"": 1, ""$PTR"": 5}, {""$FIELD"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$FIELD"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$IDX"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$NEW"": 1, ""$PTR"": 5}, {""$FIELD"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$FIELD"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$IDX"": 2, ""$NEW"": 1, ""$PTR"": 5}, {""$NEW"": 1, ""$PTR"": 5}]",36,True,True,True,False,False,False,"C1,C2,C3","no_metavar,plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,0,detect-command-injection,A3,Conjunction / Intersection,"fix,id,languages,message,pattern,patterns,severity",False,True,True,True,False,False,False,"$CMD,$MODE",$CMD,"[{""$CMD"": 4, ""$MODE"": 1}]",2,False,True,False,False,False,False,C2,"B3.5_redundant_metavariable,plain_metavar"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,1,Command-inject INFO check 1,A3,Conjunction / Intersection,"author,id,languages,message,metadata,pattern,pattern-either,pattern-regex,patterns,severity",True,False,False,False,False,False,False,,,[],4,True,False,True,False,False,False,"C1,C3","no_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,2,raptor-command-injection,A4,Negation / Filtering,"author,confidence,id,languages,message,metadata,pattern,pattern-either,pattern-not,patterns,references,severity",False,True,False,False,False,False,False,$FUN,,"[{""$FUN"": 1}, {""$FUN"": 1}]",3,True,True,True,False,False,False,"C1,C2,C3","no_metavar,plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,3,Command-inject WARNING check 2,A4,Negation / Filtering,"author,id,languages,message,metadata,pattern,pattern-either,pattern-not,patterns,severity",False,True,False,False,False,False,False,$FUN,,"[{""$FUN"": 1}]",2,True,True,True,False,False,False,"C1,C2,C3","no_metavar,plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,4,Command-inject WARNING check 3,A3,Conjunction / Intersection,"author,id,languages,message,metadata,metavariable,metavariable-pattern,pattern,pattern-either,patterns,severity",False,True,True,False,False,True,False,"$ARG,$FUN","$ARG,$FUN","[{""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}, {""$ARG"": 2, ""$FUN"": 2}]",7,True,True,True,False,False,False,"C1,C2,C3","no_metavar,plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,5,flawfinder.execl-1.execlp-1.execle-1.execv-1.execvp-1.popen-1.WinExec-1.ShellExecute-1,A2,Single or multiple positive pattern(s),"category,cwe,id,languages,message,metadata,name,owasp,pattern,pattern-either,primary_identifier,secondary_identifiers,security-severity,severity,shortDescription,type,value",True,False,False,False,False,False,False,,,[],8,True,False,True,False,False,False,"C1,C3","no_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,6,raptor-argv-envp-access,A3,Conjunction / Intersection,"author,confidence,id,languages,message,metadata,pattern,pattern-either,patterns,references,severity",True,False,False,False,False,False,False,,,[],2,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,7,raptor-command-injection-2,A4,Negation / Filtering,"author,category,confidence,cwe,id,impact,languages,likelihood,message,metadata,owasp,pattern,pattern-either,pattern-not,patterns,references,severity,subcategory,technology,vulnerability_class",False,True,False,False,False,False,False,$_,,"[{""$_"": 1}, {""$_"": 1}, {""$_"": 1}, {""$_"": 1}]",5,True,True,True,False,False,False,"C1,C2,C3","no_metavar,plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__command-injection.yaml,0xBugatti-SEMGREP10K,0,8,OS-Command-Injection,A5,Containment (inclusive),"author,category,confidence,cwe,id,languages,message,meta,metavariable,metavariable-pattern,metavariable-regex,owasp,pattern,pattern-either,pattern-inside,pattern-not,patterns,references,regex,severity,technology,vulnerability_class",False,True,True,False,True,True,False,"$APP,$ARG0,$ARGV,$BASE,$BUF,$CMD,$DEST,$ENVP,$EXEC,$FILE,$FLAGS,$FMT,$FUNC,$HWND,$IDX,$INPUT,$MODE,$N,$NAME,$OP,$OVERRIDE,$PARAMS,$PATH,$PID,$SIZE,$SRC,$STRING,$TYPE,$USER_INPUT,$VALUE,$VAR","$APP,$BUF,$CMD,$DEST,$EXEC,$FMT,$FUNC,$HWND,$INPUT,$MODE,$N,$NAME,$OP,$SIZE,$SRC,$VALUE,$VAR","[{""$CMD"": 1, ""$FUNC"": 2}, {""$CMD"": 1, ""$FUNC"": 2}, {""$CMD"": 1, ""$FUNC"": 2}, {""$CMD"": 1, ""$FUNC"": 2, ""$MODE"": 1}, {""$CMD"": 1, ""$FUNC"": 2, ""$MODE"": 1}, {""$CMD"": 1, ""$FUNC"": 2, ""$MODE"": 1}, {""$ARG0"": 1, ""$FUNC"": 2, ""$PATH"": 1}, {""$ARG0"": 1, ""$FUNC"": 2, ""$PATH"": 1}, {""$ARG0"": 1, ""$FUNC"": 2, ""$PATH"": 1}, {""$ARGV"": 1, ""$FUNC"": 2, ""$PATH"": 1}, {""$ARGV"": 1, ""$FUNC"": 2, ""$PATH"": 1}, {""$ARGV"": 1, ""$ENVP"": 1, ""$FUNC"": 2, ""$PATH"": 1}, {""$APP"": 3, ""$CMD"": 1, ""$FUNC"": 2}, {""$APP"": 3, ""$CMD"": 1, ""$FUNC"": 2}, {""$FILE"": 1, ""$FUNC"": 2, ""$HWND"": 3, ""$OP"": 3, ""$PARAMS"": 1}, {""$FILE"": 1, ""$FUNC"": 2, ""$HWND"": 3, ""$OP"": 3, ""$PARAMS"": 1}, {""$FUNC"": 2, ""$MODE"": 2, ""$PATH"": 1, ""$PID"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$FUNC"": 2, ""$MODE"": 3, ""$PATH"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$MODE"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$MODE"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$MODE"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$MODE"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$MODE"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$MODE"": 1, ""$SIZE"": 2}, {""$DEST"": 5, ""$N"": 1, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 5, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 6, ""$N"": 1, ""$SIZE"": 1, ""$SRC"": 2}, {""$DEST"": 6, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 2}, {""$DEST"": 6, ""$MODE"": 1, ""$N"": 1, ""$SIZE"": 1, ""$SRC"": 2}, {""$DEST"": 6, ""$MODE"": 1, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 2}, {""$DEST"": 4, ""$N"": 1, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 4, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 4, ""$N"": 1, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 4, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 4, ""$N"": 1, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 4, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 1}, {""$BASE"": 1, ""$USER_INPUT"": 1, ""$VAR"": 5}, {""$BASE"": 1, ""$USER_INPUT"": 1, ""$VAR"": 5}, {""$CMD"": 1}, {""$CMD"": 1}, {""$CMD"": 1}, {""$CMD"": 2, ""$IDX"": 1, ""$TYPE"": 1}, {""$CMD"": 2, ""$IDX"": 1, ""$MODE"": 1, ""$TYPE"": 1}, {""$CMD"": 2, ""$IDX"": 1, ""$TYPE"": 1}, {""$CMD"": 2, ""$TYPE"": 1}, {""$CMD"": 2, ""$MODE"": 1, ""$TYPE"": 1}, {""$CMD"": 2, ""$TYPE"": 1}, {""$CMD"": 3, ""$SIZE"": 1}, {""$CMD"": 3, ""$MODE"": 1, ""$SIZE"": 1}, {""$CMD"": 3, ""$SIZE"": 1}, {""$CMD"": 3, ""$MODE"": 1, ""$SIZE"": 1}, {""$NAME"": 1, ""$OVERRIDE"": 1, ""$VALUE"": 1}, {""$STRING"": 1}, {""$STRING"": 1}, {""$STRING"": 1}, {""$NAME"": 1, ""$OVERRIDE"": 1, ""$SIZE"": 1, ""$VALUE"": 3}, {""$SIZE"": 1, ""$STRING"": 1, ""$VALUE"": 2}, {""$NAME"": 2, ""$OVERRIDE"": 1, ""$SIZE"": 1, ""$VALUE"": 3}, {""$NAME"": 1, ""$SIZE"": 1, ""$STRING"": 1, ""$VALUE"": 2}, {""$FLAGS"": 1, ""$PATH"": 1}, {""$PATH"": 1}, {""$PATH"": 1}, {""$PATH"": 1}, {""$CMD"": 3, ""$IDX"": 1, ""$INPUT"": 2, ""$TYPE"": 1}, {""$CMD"": 3, ""$IDX"": 1, ""$INPUT"": 2, ""$MODE"": 1, ""$TYPE"": 1}, {""$CMD"": 3, ""$IDX"": 1, ""$INPUT"": 2, ""$TYPE"": 1}, {""$APP"": 1, ""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 1}, {""$APP"": 1, ""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$HWND"": 1, ""$INPUT"": 1, ""$OP"": 1, ""$SIZE"": 1}, {""$BUF"": 3, ""$FMT"": 2, ""$HWND"": 1, ""$INPUT"": 1, ""$OP"": 1, ""$SIZE"": 1}, {""$APP"": 1, ""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 2}, {""$APP"": 1, ""$BUF"": 3, ""$FMT"": 2, ""$INPUT"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$HWND"": 1, ""$INPUT"": 1, ""$OP"": 1, ""$SIZE"": 2}, {""$BUF"": 3, ""$FMT"": 2, ""$HWND"": 1, ""$INPUT"": 1, ""$OP"": 1, ""$SIZE"": 2}, {""$APP"": 1, ""$DEST"": 5, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 5, ""$HWND"": 1, ""$OP"": 1, ""$SIZE"": 1, ""$SRC"": 1}, {""$APP"": 1, ""$DEST"": 5, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 5, ""$HWND"": 1, ""$OP"": 1, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 6, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 6, ""$N"": 3, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 6, ""$N"": 2, ""$SIZE"": 1, ""$SRC"": 1}, {""$DEST"": 6, ""$N"": 3, ""$SIZE"": 1, ""$SRC"": 1}, {""$CMD"": 1, ""$EXEC"": 4, ""$FUNC"": 1}]",165,True,True,True,False,False,False,"C1,C2,C3","no_metavar,plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__correctness.yaml,0xBugatti-SEMGREP10K,0,0,c-string-equality,A2,Single or multiple positive pattern(s),"category,fix,id,languages,message,metadata,pattern,severity",False,True,True,False,False,False,False,"$X,$Y","$X,$Y","[{""$X"": 2, ""$Y"": 2}]",1,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__correctness.yaml,0xBugatti-SEMGREP10K,0,1,detect-buffer-overflow,A3,Conjunction / Intersection,"fix,id,languages,message,pattern,patterns,severity",False,True,True,True,False,False,False,"$BUF,$DST,$FMT,$SRC","$DST,$SRC","[{""$BUF"": 1, ""$DST"": 5, ""$FMT"": 1, ""$SRC"": 2}]",2,False,True,True,False,False,False,"C2,C3","B3.5_redundant_metavariable,plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__correctness.yaml,0xBugatti-SEMGREP10K,0,2,detect-use-after-free,A3,Conjunction / Intersection,"fix,id,languages,message,pattern,patterns,severity",False,True,True,False,False,False,False,"$PTR,$VAR",$PTR,"[{""$PTR"": 4, ""$VAR"": 1}]",1,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__correctness.yaml,0xBugatti-SEMGREP10K,0,3,detect-integer-overflow,A3,Conjunction / Intersection,"fix,id,languages,message,pattern,patterns,severity",False,True,True,True,False,False,False,"$VAR,$X,$Y","$VAR,$X,$Y","[{""$VAR"": 3, ""$X"": 4, ""$Y"": 4}]",2,False,True,False,False,False,False,C2,"B3.5_redundant_metavariable,plain_metavar"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__correctness.yaml,0xBugatti-SEMGREP10K,0,4,raptor-double-free,A4,Negation / Filtering,"author,confidence,id,languages,message,metadata,pattern,pattern-not,patterns,references,severity",False,True,True,False,False,False,False,"$EXPR,$PTR",$PTR,"[{""$EXPR"": 1, ""$PTR"": 5}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/0xBugatti-SEMGREP10K/c__correctness.yaml,0xBugatti-SEMGREP10K,0,5,Format-string WARNING check 1,A4,Negation / Filtering,"author,id,languages,message,metadata,metavariable,metavariable-pattern,pattern,pattern-either,pattern-not,patterns,severity",False,True,True,False,False,True,False,"$ARG,$ARG1,$BUF,$FUN,$SIZE,$TYPE","$ARG,$ARG1,$BUF,$FUN,$TYPE","[{""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$ARG1"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$ARG1"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$TYPE"": 3}, {""$ARG"": 4, ""$ARG1"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}, {""$ARG"": 4, ""$ARG1"": 4, ""$BUF"": 7, ""$FUN"": 5, ""$SIZE"": 1, ""$TYPE"": 3}]",35,True,True,True,False,False,False,"C1,C2,C3","no_metavar,plain_metavar,unnamed_ellipsis"
